model,tolerance,point_id,time,rewards,result
FIL10,1.0E-6,37,8.41801327E8,0.938996099071704;0.999689606414452;9.8067015530701;0.990196976272975;0.996437513364709;0.978267421404419;0.991864291336329;0.982534728201082;0.991909896253736;0.960415351432555;0.976389669318356,18.514049508542367
FIL10,1.0E-6,38,9.19986461E8,0.991362496954786;0.999788934669435;9.6493496372407;0.986626311552864;0.938496199033498;0.938547323688405;0.984832197559044;0.969020361709249;0.992087122227509;0.8604451481292;0.98814354171669,17.07162258332302
FIL10,1.0E-6,39,7.66947034E8,0.992955802701378;0.999453567450858;9.82517734642462;0.990274791883671;0.996144537008988;0.990121927500039;0.997007945282718;0.964625075989417;0.994342692281053;0.919599711322307;0.980651295004168,18.636711875812022
FIL10,1.0E-6,40,8.29515051E8,0.987598824292041;0.999753363969595;9.72916788298022;0.985303226297543;0.992426468464444;0.945135980045779;0.996597454655575;0.96552999625617;0.991608234026274;0.876260588229113;0.988953746743681,17.758375944890474
FIL10,1.0E-6,41,1.262748924E9,0.800006761609046;0.99967774237746;8.92394733122292;0.985175861877602;0.99583972329615;0.980335585938909;0.968421467352424;0.531893169899523;0.987102529113256;0.689599340509101;0.985895149249359,11.283128770114248
FIL10,1.0E-6,42,9.8373037E8,0.988193140669153;0.999331320428925;9.33737706907974;0.928370029436015;0.989036705831029;0.983637099858302;0.969858115578395;0.902142178901932;0.859084811946057;0.817848903626313;0.899874762803579,14.456668946932064
FIL10,1.0E-6,43,7.86945157E8,0.986692063019104;0.999558736478126;9.8602267224604;0.989663444127649;0.994143499758477;0.98379724752905;0.981545693919238;0.979596585532251;0.993608554441201;0.963152654874971;0.988468242780386,18.99690859814542
FIL10,1.0E-6,44,7.52123517E8,0.992051716518672;0.999690103532735;9.76698635414407;0.919343176089467;0.993322608157942;0.944546600845317;0.997149797616195;0.986072641342817;0.984089045424202;0.96370755163319;0.987013112983592,18.165169922255124
FIL10,1.0E-6,45,7.95443206E8,0.992601967157149;0.999718452439345;9.78079886516928;0.980415346889842;0.995436463604955;0.957692517566685;0.993916960165717;0.980634085068545;0.990217513584014;0.923286590416635;0.966878968276352,18.250164466109194
FIL10,1.0E-6,46,8.52847427E8,0.987736463617506;0.999658296408718;9.80369235345367;0.988850623955699;0.972013999736249;0.976894410143707;0.995684453667076;0.978510018161287;0.994519082097974;0.91985111361798;0.989973892047545,18.455358634678777
FIL10,1.0E-6,47,7.9968256E8,0.984875621826371;0.999707042700844;9.82415515673043;0.970953961058856;0.994963372959415;0.967852438062147;0.997310238584516;0.982001165308902;0.993490236073241;0.947081967745493;0.985919112410572,18.654585571669188
FIL10,1.0E-6,48,9.48235167E8,0.965495812117379;0.999582639887494;9.63580370602351;0.990276699937058;0.99748559238272;0.98524410701112;0.991163376052088;0.80760187519476;0.993187609514493;0.916965838311136;0.98880015561525,16.91350089054697
FIL10,1.0E-6,49,9.51529029E8,0.966806124940735;0.999643462779538;9.62223310828248;0.985589332149707;0.996058539934521;0.986942179669016;0.994733329374606;0.828078345041647;0.994787794923393;0.881354270305326;0.988239729164021,16.781007346602454
FIL10,1.0E-8,0,1.013790416E9,0.983186141968668;0.999566171227578;9.63463960263936;0.983440124675516;0.98318041943612;0.986405552033257;0.994906765694785;0.957838322201788;0.967982280063038;0.796360248248746;0.981773577089849,16.90424492251025
FIL10,1.0E-8,1,9.01263216E8,0.991459024588038;0.999753698105515;9.7771657278444;0.982618980282169;0.991015715091208;0.975759500293371;0.993284253963629;0.977369639333274;0.994094146146281;0.892466361255751;0.979344408785167,18.2008802670821
FIL10,1.0E-8,2,7.68096188E8,0.992807975518376;0.999797699144003;9.88341279321148;0.985917576547254;0.996370633770419;0.989723481598069;0.995467738756959;0.983822258339424;0.994622709070037;0.955394554806418;0.989488165660635,19.19772525910454
FIL10,1.0E-8,3,1.003272813E9,0.992375692471273;0.998684622813692;9.65016145391951;0.816299615521136;0.995751324337892;0.956836794686756;0.99703924278833;0.980324796033355;0.994603176456616;0.936393399835439;0.981852788975137,17.155788411756006
FIL10,1.0E-8,4,8.36723432E8,0.989984008738769;0.999710605791003;9.83843695188328;0.987940079006984;0.996032431234878;0.988347568118353;0.992025290402586;0.958374167645996;0.991909923764473;0.962144592927038;0.971968284253221,18.78156872175227
FIL10,1.0E-8,5,1.173921602E9,0.952438206138593;0.999171953480457;9.48410804791791;0.987459641320218;0.995826141263264;0.98643232199557;0.995823546540399;0.794101556949407;0.980041683063346;0.904144113314916;0.888668883851604,15.62521079548552
FIL10,1.0E-8,6,1.000462506E9,0.98463116041009;0.999720745355044;9.67542311334283;0.986583064843241;0.990062160622317;0.987292060117811;0.980990557095263;0.92799222853768;0.969175479272654;0.866855645510429;0.982120011578374,17.276391560241283
FIL10,1.0E-8,7,8.2723381E8,0.987253864356495;0.999793488213987;9.83475747922305;0.977273943994344;0.996049374041318;0.989458659056416;0.99593612193079;0.969488990937656;0.982296143737136;0.96306454798729;0.9741423449684,18.754689376737797
FIL10,1.0E-8,8,8.58982316E8,0.988748452076296;0.999652193228684;9.82843372710221;0.947487403226932;0.99528037947856;0.983595245841915;0.995362280428672;0.982036893735244;0.993707335951727;0.953401402435673;0.989162140698385,18.702741607347377
FIL10,1.0E-8,9,1.234699897E9,0.746549486852148;0.9997987741335;9.29582619939096;0.984193102602627;0.995751743529719;0.835663589260204;0.991968782916068;0.900249537332541;0.938793989124495;0.918580434058499;0.984276759581197,14.21693345730895
FIL10,1.0E-8,10,9.65923036E8,0.988259447215861;0.999541877233196;9.75112462559275;0.967773817900508;0.993381093616061;0.964594730496831;0.996940954345362;0.978630112228605;0.990327607694674;0.881293304959781;0.990381679901942,17.96462518282508
FIL10,1.0E-8,11,8.76272532E8,0.99330466773179;0.999791747768257;9.83081308818513;0.976915545042677;0.995505742126251;0.977461804239886;0.996032287401069;0.982629022411825;0.993771072058542;0.926932202617113;0.988468996787898,18.702415000561324
FIL10,1.0E-10,0,1.625791679E9,0.983186142267977;0.999566171090603;9.63463953287322;0.983440124673057;0.983180454066895;0.986405552232599;0.994906766110364;0.957838218973163;0.967982282331616;0.796360248719472;0.981773572407862,16.904244835866272
FIL10,1.0E-10,1,9.50375893E8,0.991459024565919;0.999753698686239;9.7771657239305;0.982618980282302;0.991015725552702;0.975759500301975;0.99328425447611;0.97736962349725;0.994094149405772;0.892466360367689;0.979344406794699,18.20088025048467
FIL10,1.0E-10,2,8.57376914E8,0.992807975651431;0.999797699143451;9.8834128369177;0.985917576548839;0.996370660716801;0.989723481597978;0.995467738810407;0.983822269780692;0.994622709072354;0.955394559935286;0.989488165660843,19.197725360390844
FIL10,1.0E-10,3,1.059390209E9,0.992375692470669;0.99868462091975;9.65016144847247;0.816299614401723;0.995751324143376;0.956836792501163;0.997039242788164;0.980324796007295;0.994603176457743;0.936393399811476;0.981852788971572,17.15578780390229
FIL10,1.0E-10,4,9.09945586E8,0.98998400919097;0.999710606431399;9.83843695409627;0.987940079008636;0.99603243122054;0.988347568122379;0.992025290375566;0.958374167902713;0.991909924499963;0.962144593374693;0.971968283969788,18.781568952554622
FIL10,1.0E-10,5,1.303846536E9,0.952438184945509;0.999171959851137;9.48410802655335;0.987459641321388;0.995826141232124;0.986432321897673;0.995823546543079;0.794101558539422;0.980041704816552;0.904144086316465;0.888668881090367,15.625210671466942
FIL10,1.0E-10,6,1.023740268E9,0.984631164165463;0.999720745354071;9.6754230939771;0.986583064843528;0.990062128507027;0.987292060151127;0.980990560773905;0.927992241628748;0.969175479221296;0.866855637810313;0.98212001152201,17.276391465340552
FIL10,1.0E-10,7,8.83281232E8,0.987253864367744;0.999793488398294;9.83475748053933;0.977273943996155;0.996049374046121;0.989458659056012;0.995936121976788;0.969488990956298;0.982296144322761;0.963064547981107;0.974142345438844,18.75468937646211
FIL10,1.0E-10,8,9.14118949E8,0.988748452010982;0.999652195502998;9.82843373474191;0.947487405831902;0.995280378246595;0.983595249605005;0.995362280423305;0.982036890782358;0.993707335943381;0.953401405690189;0.989162140705656,18.702741488689142
FIL10,1.0E-10,9,1.322874706E9,0.746549484821523;0.99979877413392;9.29582634174615;0.984193102549288;0.995751743539787;0.835663570521223;0.991968782628934;0.900249699685373;0.938793989211865;0.918580434146132;0.984276760508563,14.216933717336572
FIL11,0.01,0,2.1672457E9,0.994497296002573;0.984792667041044;0.982558568642126;0.998518383407817;0.970477560306049;0.983365041200782;0.994574666640146;10.8382233219603;0.957865484531165;1.00098429674755;0.995245439230355;0.975343918210378,23.19580910636957
FIL11,0.01,1,1.67137725E9,0.98123779544304;0.956109437230465;0.973885457964687;0.993152206796132;0.970868047630351;0.979263332008551;0.992935199358585;10.7613798227592;0.946976123538622;0.998414794579237;0.980036191593559;0.988501236615949,22.425895072746037
FIL11,0.01,2,1.815745115E9,1.00178342065292;0.971043587168349;0.81652963458751;1.0087342018191;0.951762756729369;0.862424453201638;1.00083271755533;10.1076423418404;0.901995225383314;1.00996823916893;0.692990274581718;0.889577830992141,17.135468790358246
FIL11,0.01,3,1.735386261E9,0.8974856435751;0.936065030010884;0.9813869698093;1.01002632467763;0.926651163632334;0.83985397789115;1.00910600871451;10.4227769010134;0.933717743547928;0.968254775424149;0.930593895419386;0.989635368311118,19.192487453493477
FIL11,0.01,4,1.721000788E9,0.993479285006137;0.989934081165394;0.983639646813743;0.996374322440024;0.979909736321116;0.990343281268432;0.996245209604282;10.8633329526359;0.950829216724323;0.999838887590907;0.993645771568129;0.989093514133608,23.21728215217352
FIL11,0.01,5,1.728903782E9,0.940889662746982;0.928299750000617;0.962705117522624;1.00086777427495;0.952607911601201;0.990115481137121;0.998502465819541;10.6919744950692;0.935204116911674;0.999729182328243;0.995787967246367;0.987265065480031,21.671649414456976
FIL11,0.01,6,1.697472146E9,0.993333749216617;0.987344595300647;0.964670162015006;0.997525980371037;0.98769661313391;0.990341603706169;0.992624276167228;10.8533500578489;0.962124146530438;0.999718629097886;0.992932309831098;0.985037992478876,22.118977515907766
FIL11,0.01,7,1.696607436E9,0.975186306505325;0.996815415539343;0.99248365124592;1.0139479186031;0.92686537543045;0.831634414233675;0.996736730809079;10.0430411816037;0.913307797737186;0.632663408495211;0.999538247907566;0.763861915096536,18.097866326680325
FIL11,0.01,8,1.395706601E9,0.680987572324948;0.904666590318279;0.548702144963761;0.746586144558118;0.581770636134023;0.411787890054181;0.740370235059488;7.11366607950828;0.569133450681086;0.464344604807745;0.608089181055272;0.857227629551329,1.4501155986238
FIL11,0.01,9,1.910505941E9,0.992148494835912;0.989658319805445;0.981168047437984;0.932265791906383;0.882345100651744;0.989643936391993;0.991575412898437;10.427635167328;0.68573267356653;0.999747467827354;0.993494710358839;0.989855211647572,19.12560727285703
FIL11,0.01,10,1.708474441E9,0.498882452146147;0.74857009729315;0.974840328074465;1.00053351686505;0.793680806829553;0.987234596778789;0.997137679512493;9.91922309793257;0.970838812644338;0.999835806113977;0.959749417843205;0.987919583831294,15.080422045421447
FIL11,0.01,11,1.670674673E9,1.03493841671502;0.994077772991303;1.00336083063934;0.917384870139182;0.902949857941361;0.990282234240184;1.03318999834198;10.4857948900737;0.634515282380365;1.00679709565657;0.996544929366694;0.971753601661499,19.616846563296335
FIL11,0.01,12,1.792346179E9,0.9948251542981;0.971785588723745;0.984680837498683;0.945173415046332;0.876633952475407;1.17003057606614;0.9973785256797;10.7862069503687;0.737302891089837;1.07709239310947;1.04866870112977;0.982634915251645,20.28137398028055
FIL11,0.01,13,1.694665252E9,0.513023082173449;0.825258331095451;0.958635674881969;0.867432423986382;0.632500662050368;0.974646892218578;0.976511037424167;9.19781652712842;0.535572976845486;0.987023195540658;0.975547750324933;0.951664500587173,17.810536948106826
FIL11,0.01,14,1.814281935E9,0.981497316245827;0.984676429303379;0.983226141342734;0.988097961690044;0.832439561034919;0.992955856855573;1.01520010468951;10.4498666460596;0.692007057319741;1.00196991510716;0.989181111417824;0.988615191052521,19.976991970163457
FIL11,0.01,15,1.760281941E9,0.967400421227843;0.988745020688187;0.988062229770728;1.00716151463166;0.908638771076094;0.983498078786497;0.997920547493033;10.7161668843967;0.920454501822412;0.999400888204331;0.992946234121447;0.961938676574311,21.982536612712973
FIL11,0.01,16,1.719308345E9,0.986042139455885;0.98670768326045;0.967340875477478;0.967836966153216;0.968327998171719;0.978511924929239;0.960559111102095;10.6918094143361;0.900281405172558;1.00111370622316;0.993153323391379;0.981934280999162,21.65830124175051
FIL11,0.01,17,1.667880863E9,0.907400691893077;0.982030397925959;0.989377430148482;1.0225633607639;0.666036938919951;0.989277935776231;1.03455648449452;10.3489492639225;0.773641267052655;1.00083468426781;0.996171450978661;0.98705862170122,18.341807009374982
FIL11,0.01,18,1.786965636E9,0.855488641482594;0.854361388274663;0.977336918702705;0.992791822080084;0.918099897607173;0.987596655464458;0.97666612250637;10.486022471189;0.912406225089563;1.01323505899155;1.00996923025329;0.988070510736442,19.648084020905817
FIL11,0.01,19,1.828746484E9,0.991141322885473;0.988783092430982;0.986011569962044;0.933966552060551;0.863657678369156;0.989981707696931;0.994164219678105;10.4192679469651;0.692567405040388;0.99982522711701;0.991530693127598;0.987638478596886,18.975922305191467
FIL11,0.01,20,1.762976195E9,0.992026248681237;0.980676600814127;0.982206077457746;0.99331411585039;0.979296072651757;0.98983343551543;0.998273957820293;10.8445345135346;0.952623726574245;1.00231733834108;0.994013337909029;0.979953601919476,22.965326580785078
FIL11,0.01,21,1.815332672E9,0.967167147074456;0.980560762019394;0.816995212236266;1.02166547457262;1.01047458982136;0.858376581011374;0.995138060383951;10.2545810126094;0.935904160246162;1.00235315838299;0.700059563888534;0.965886302972258,17.79422602269175
FIL11,0.01,22,1.807219759E9,0.993126717033369;0.98354384219297;0.98986157934111;0.995448475025709;0.977093119767241;0.988823156565965;0.995475430313533;10.8639537686615;0.96402886231633;0.99976182139471;0.990916323560441;0.985874441149917,23.421132264868554
FIL11,0.01,23,1.699067877E9,0.989844163568393;0.984196524244117;0.974847252021462;0.958940111566527;0.895958437766044;0.995864400924644;0.991413183678762;10.5344919422011;0.779865139493242;1.00064333627689;0.976296799279681;0.986622593381344,18.313079531283343
FIL11,0.01,24,1.689697721E9,0.989100160423818;0.988782891261889;0.980462779928936;0.998139394359561;0.986742205940019;0.98878691851473;0.995733532247838;10.8412597696361;0.949478431101396;0.999744373746369;0.993304989642918;0.970984092469056,23.17899143483314
FIL11,0.01,25,1.708285001E9,0.986898493422312;0.982506390425768;0.9735183136777;0.97705393146184;0.970307567778373;0.465735725779536;0.987986699113539;9.93559510627203;0.937653587179749;0.847236158133897;0.817231518965004;0.989466720334378,20.236702863424085
FIL11,0.01,26,1.779403976E9,0.987695696348522;0.986723486896665;0.987637380345708;0.990480940161585;0.979749099427281;0.987668959373669;1.00016381081426;10.8225591293736;0.9260476858606;0.999823445029885;0.993786429381128;0.982782195734839,22.997028520767945
FIL11,0.01,27,1.7387171E9,0.988730948779696;0.988847726587582;0.989916369972846;1.00537855570969;0.940164257021642;0.958343475900962;0.997107408760577;10.7724835118116;0.931955770677495;1.00038780015036;0.986222039928882;0.985429158321512,22.453002545643994
FIL11,0.01,28,1.700040106E9,0.987189772580984;0.989574880653312;0.975721550826833;0.988316670010388;0.983439166482578;0.985518607439771;0.990882368880723;10.848608453469;0.96477936424579;1.00024860783034;0.994895591435489;0.988041873083174,23.2734000011745
FIL11,0.01,29,1.757588825E9,0.986084058250294;0.977389600944594;0.989399700832421;0.991726889760461;0.974385741769918;0.972730327408654;0.998006225655789;10.7781695603892;0.926366950856791;0.999079851064574;0.988506288263995;0.974493925581657,22.55105840056323
FIL11,0.01,30,1.833146264E9,0.990757639688587;0.967304360495474;0.991945628168035;0.990649541913714;0.967126246921191;0.982304865582404;0.996497074894102;10.7088296348185;0.871214940950854;1.00403085128333;0.99871255474285;0.948285930177804,21.64127130371602
FIL11,0.01,31,1.741542767E9,0.997647691364066;0.978137848026779;0.994598183672036;0.999245508740956;0.961132914065832;0.995787615511146;0.996871826071203;10.8230678582314;0.926920023004665;0.999570883402424;0.988808546522038;0.984346817849996,22.841290867288034
FIL11,0.01,32,1.695965161E9,0.971408713973752;0.984624507265664;0.819460835070818;0.860093265927671;0.937173897257811;0.971241466398272;0.611348004808033;10.0068376497421;0.902598814965413;0.980727595105174;0.984745506847797;0.983415042121833,16.941713882998716
FIL11,0.01,33,1.77524256E9,0.985812207873134;0.98774417329058;0.982912930441927;0.994133331624029;0.919326214375449;0.983912326100124;0.98845024062822;10.7350299920116;0.939314771473092;0.999795364589894;0.9792591823349;0.974369249280386,21.456608312148983
FIL11,0.01,34,1.650078649E9,0.998349455241385;0.985527911974095;0.987873691394851;1.00707432507696;0.983471660187587;0.990547655803645;0.995962247012276;10.9035390311865;0.969610891192442;1.00013204108272;0.995306256922199;0.989682895298058,23.80925928896255
FIL11,0.01,35,1.745196167E9,0.991420472637927;0.986118522770333;0.985667690217119;1.00123425795535;0.987278636961989;0.970880629400313;0.99674623054962;10.8542974350036;0.951160313163518;1.00106556239161;0.992787912021958;0.989937206934056,24.021771226337343
FIL11,0.01,36,1.837777582E9,0.831785766899277;0.972761716657517;0.9788015437317;0.99922636123051;0.531419844996366;1.03363426291861;0.987569304938025;10.1101979918968;0.743999001060069;1.02893515926983;1.01792527262228;0.984139757572754,15.974003549745479
FIL11,0.01,37,1.689099251E9,0.894620183464002;0.949904063101578;0.989457402433697;1.01849637581571;0.700682886491399;1.01601934628378;0.996044992626036;10.4077306705708;0.844433996225075;1.01187577804174;1.00789822143409;0.97829742465364,18.91157988771054
FIL11,0.01,38,1.34801387E9,0.492911687161111;0.44652800928681;0.509372551694714;0.690113564378041;0.480005600830573;0.466837936273816;0.408377385256062;5.7153117012114;0.419286821943907;0.602002172645681;0.458128194227141;0.741747777513485,0.7468858845339542
FIL11,0.01,39,1.781759173E9,0.88085150930541;0.922490915354143;0.987518975857368;0.99793127218442;0.930646025068499;0.985866085765197;0.996915896949019;10.6500872793861;0.974092386665775;1.00035338570451;0.995042221627586;0.978378604903982,21.313488917210613
FIL11,0.01,40,1.611287877E9,0.991678075724974;0.990024336704226;0.984599714687496;0.996556323431129;0.970768794521565;0.986843657144399;0.996692133099382;10.8401673188989;0.945798311827465;0.999687385138561;0.994616625978522;0.982901960641082,16.80084270171489
FIL11,0.01,41,1.649544463E9,0.998498959919091;0.981431894425137;0.963824699030493;1.01395978273184;0.997353177471918;0.969227410099739;1.00433178924222;10.8298147623601;0.979384243236486;1.00484819888112;0.926801322016845;0.990153285304917,23.164065601099946
FIL11,0.01,42,1.354156723E9,0.491718581040458;0.711415855691723;0.596162810503263;0.619207822125711;0.523932508230156;0.496833332097123;0.477222972972284;5.98898297964841;0.491797723201681;0.685071842699814;0.401991142665574;0.493628388420545,0.5106899106371618
FIL11,0.01,43,1.882747616E9,0.98791506351725;0.989107410872337;0.986365980610686;0.993162567564531;0.969481183599659;0.974648194942687;0.983668584523261;10.7898237691577;0.923304761232657;0.999307076764705;0.993216875632026;0.989646069898101,22.649955942650596
FIL11,0.01,44,1.74221178E9,1.00435652973037;0.989994137381126;0.982465821963744;1.01301961641116;0.999416429079362;0.508714411704879;0.995362287868721;10.1509751380001;0.978715444877472;0.871166575133063;0.818171083783435;0.989592800066814,17.11385492118342
FIL11,0.01,45,1.782908327E9,0.992659693178936;0.989170579320919;0.904766129306083;0.932955602135126;0.997080504869196;0.988373213563194;0.816876840685607;10.5623101139724;0.970905300779271;1.00180970245701;0.996631006076589;0.971081541600684,20.716228821366744
FIL11,0.01,46,1.375916692E9,0.392542909333376;0.906032220887693;0.898479288124323;0.793209414585517;0.443732546941903;0.614108326779838;0.757918481175521;7.88449510603706;0.546693405599136;0.704675793788552;0.867670718488809;0.959432000332184,3.3890440879661066
FIL11,0.01,47,1.664172282E9,0.60567061942599;0.882448739113322;0.819896376080501;0.784779978703061;0.603235343758641;0.636992277963591;0.602611193412906;7.79468353815805;0.556310877665601;0.558455754581984;0.873277875162452;0.871004502290022,22.42551204464971
FIL11,0.01,48,1.359473551E9,0.492766374643625;0.452508530498789;0.610574406142971;0.643334265000373;0.499908162937123;0.396886712609662;0.520944234365988;5.71524111536155;0.47280852528154;0.654615607832293;0.468796639607366;0.502097656442068,0.6753984753867771
FIL11,0.01,49,1.686534134E9,0.991078728019937;0.98008240290122;0.737282490256627;0.79704841060208;0.962794929922915;0.985145113783009;0.424697054793646;9.75973455858271;0.907280427260824;1.00088417739592;0.991958648861921;0.981482174784616,14.230366451126597
FIL11,1.0E-4,0,1.946910227E9,0.992619457738899;0.984783571091805;0.982911782081211;0.9971819611017;0.961792645285119;0.980530734562087;0.99483826302453;10.8170010737968;0.953349627090395;0.999794944371627;0.993798915926004;0.975399171523329,22.935086236307342
FIL11,1.0E-4,1,1.893055867E9,0.979883787270046;0.958622057387624;0.974947185943141;0.996031320412141;0.978038340135741;0.979786076907463;0.99595551483504;10.7829719973567;0.950295918415918;0.99944619376797;0.981186775154359;0.988778827126901,22.610238495951283
FIL11,1.0E-4,2,2.485029426E9,0.988165087674603;0.968671649093892;0.89334029443233;0.991705980479121;0.911787938997341;0.910643006044951;0.993815391647944;10.1876670708707;0.847733257843054;0.99958970016732;0.773762121311073;0.908452643179301,16.972825276001
FIL11,1.0E-4,3,2.253658093E9,0.931028763160408;0.971860459421264;0.979645751854253;0.983257216334365;0.965952240946674;0.914774265532923;0.993874014235925;10.6163919847564;0.911706577786928;0.998202686791398;0.976406533644759;0.989683475047629,21.0064067612164
FIL11,1.0E-4,4,1.956694532E9,0.99360261316393;0.989937053560703;0.983561128157965;0.996937109880946;0.981511589836082;0.990285039333089;0.996012089944069;10.865054178276;0.950735071218306;0.999825494921716;0.993553426406393;0.989093561852961,23.42111259510449
FIL11,1.0E-4,5,1.99525718E9,0.945646854389711;0.948272601387122;0.958012626205785;0.995609545546861;0.972062745040177;0.990140677793694;0.995436114137054;10.6981487174237;0.913533534691301;0.999768518097588;0.993254894984528;0.986410605149871,21.750582340813423
FIL11,1.0E-4,6,1.857310354E9,0.993324207008371;0.987339132549244;0.964999790712741;0.997360978464389;0.987541618354891;0.990423791145745;0.992121200325392;10.8527526900769;0.961848259157165;0.999757704936345;0.992994802934273;0.985041204488144,23.313129686199584
FIL11,1.0E-4,7,2.674366756E9,0.948331269772077;0.982677827286529;0.966926695520668;0.996078039005016;0.893859101212411;0.964516516983855;0.985626263515132;10.592394776466;0.910086651260649;0.984224840133997;0.990992965668839;0.969074606106965,20.82647618329829
FIL11,1.0E-4,8,2.323534615E9,0.989326105403654;0.990014546754997;0.959022701560825;0.996319123111479;0.978312149452532;0.878133625386593;0.996577650603529;10.7010903135625;0.965199925186654;0.995855517640718;0.965784535335443;0.986544433126441,21.802342059247632
FIL11,1.0E-4,9,2.407803438E9,0.992161543353344;0.98965996407501;0.981199966989809;0.960826925821483;0.913827111627146;0.989567761014727;0.991707071524512;10.4837370939774;0.681769353927276;0.999705492759109;0.993454693594105;0.989857209291288,19.64930710875149
FIL11,1.0E-4,10,2.553206111E9,0.70051618246035;0.816118062381003;0.978295550858961;0.997078442428066;0.855701221106077;0.98693274134602;0.997220126275194;10.2138789878056;0.951065335330894;0.999783947683146;0.943012116105137;0.988155261830996,16.680637084848893
FIL11,1.0E-4,11,2.312384409E9,0.98528346353937;0.976622611424194;0.98784404582015;0.974301087705121;0.909724855898338;0.987093951256532;0.992335280166405;10.4957230127161;0.728579882936189;0.99980009568606;0.994587111617039;0.959550626666917,19.67956264551081
FIL11,1.0E-4,12,2.374324374E9,0.991711649084731;0.971442586988978;0.984474232039797;0.967732381351604;0.914444223431816;0.928847875225974;0.997271230903964;10.431790610219;0.705886914338011;0.999537937380484;0.987837042029753;0.982604537443783,19.15120977665544
FIL11,1.0E-4,13,2.457725073E9,0.8460137566346;0.938305068637887;0.983868036060804;0.983759915398417;0.870278479071668;0.988277345250481;0.997071803803599;10.3559850089106;0.782629818740801;0.999751251729311;0.991084720102937;0.974944813479735,18.474777192720694
FIL11,1.0E-4,14,2.391546892E9,0.965206267621828;0.980299628249208;0.982118641104244;0.967399775051361;0.823604598852486;0.988317785431767;0.997084834726608;10.4047695033533;0.727388875754839;0.999543693013703;0.985548561228006;0.988256842319222,18.8607221091115
FIL11,1.0E-4,15,2.239136086E9,0.96875981606283;0.983263300949339;0.98805796401888;0.989592400812805;0.91105493728898;0.984098155810759;0.996800044556931;10.6992626630878;0.922446363268055;0.999773187160448;0.993111753979427;0.962304739179608,21.711876691933973
FIL11,1.0E-4,16,2.154611833E9,0.987264139542129;0.986785790707875;0.983749858524052;0.995580811408834;0.9840379343083;0.973308768290129;0.983913505700112;10.7877422945953;0.918600598338692;0.999618159293375;0.992979630284807;0.981903098196829,22.641294202826916
FIL11,1.0E-4,17,2.420553358E9,0.974264817381078;0.982097065808527;0.98070095244256;0.986819625677994;0.82893241744692;0.986925013073884;0.99292427930128;10.5730947210273;0.858924062903846;0.999785854964908;0.994666838566657;0.98705379345989,20.467500912574597
FIL11,1.0E-4,18,2.512015201E9,0.845489461908315;0.909395502669204;0.98334737560965;0.994954873799551;0.945349906420541;0.953146928642192;0.990198687508463;10.5162301855892;0.919918957609975;0.999584940286586;0.986394384136201;0.988449166998396,19.99733571913168
FIL11,1.0E-4,19,2.539189846E9,0.991148578576744;0.988778993435664;0.986077660192107;0.967392251529301;0.908387749832165;0.9899142380146;0.994281915058485;10.4930226950521;0.688217835558197;0.999797029253513;0.991383108694929;0.98764333490647,19.684500150538398
FIL11,1.0E-4,20,1.995854513E9,0.981558811860158;0.979058170806066;0.983434044995784;0.989892610403515;0.975427078495937;0.981176092892502;0.995511740854447;10.813687662975;0.954474802357432;0.999793547640749;0.991702753148311;0.981658009520324,22.903364032096842
FIL11,1.0E-4,21,2.773360109E9,0.974343612273909;0.983518727639978;0.897361812807666;0.994201141211365;0.979063407117447;0.916701345483687;0.994942215505449;10.3424808754117;0.883326449551806;0.999751947346065;0.753863717651376;0.965406498823002,18.486432698837294
FIL11,1.0E-4,22,1.967400437E9,0.992861144965736;0.983561776696739;0.989893199334393;0.995076806483776;0.977417891786795;0.988879258427925;0.995664952038017;10.8640186620023;0.964163552060418;0.999770709718225;0.990849410437837;0.985879960052471,23.419152222750014
FIL11,1.0E-4,23,2.190319232E9,0.990516243033406;0.98507648224658;0.966887496422261;0.98725820467897;0.936433597746049;0.983432594673445;0.992992392521257;10.5883421578763;0.809569978913539;0.999759236940469;0.94964071472039;0.986775215980106,20.59078634883495
FIL11,1.0E-4,24,1.898009176E9,0.98940858851594;0.988854969239221;0.979216817260981;0.997184406336442;0.987087024499083;0.988808250316352;0.994501552858707;10.8344569223388;0.945211086758829;0.999752273167186;0.993259590016233;0.971172363369786,23.114843725048516
FIL11,1.0E-4,25,2.278869506E9,0.990716187045042;0.983728417845619;0.978250171928382;0.995011089847982;0.986099663906535;0.78316872619341;0.995642612085451;10.5840751804993;0.965327803042163;0.987886503675121;0.928697037299766;0.98954696762975,21.12288238757308
FIL11,1.0E-4,26,1.909542813E9,0.988005623756569;0.986706511249918;0.987434372897087;0.988972077016903;0.983414769684009;0.987701581779359;0.995295191611568;10.822576113558;0.928688603633561;0.999808497647269;0.993790295223801;0.982758589058132,22.989936632633533
FIL11,1.0E-4,27,2.204244474E9,0.990047746513358;0.988874206589112;0.989971010050719;0.996737908274092;0.928594468831064;0.949441373427352;0.997315300824552;10.7466468163851;0.930354196126002;0.99941897879077;0.991035159809787;0.984856467148386,22.21098413536096
FIL11,1.0E-4,28,1.915054201E9,0.988359883837526;0.989856547305006;0.976157368958787;0.988485880508611;0.982076014759595;0.984476125291592;0.990174400852751;10.8457660090021;0.963905847994892;0.999821226712805;0.994371591502682;0.988081121277678,23.24107230521302
