model,tolerance,point_id,time,rewards,result
FIL9,0.01,24,966299582,0.559614449152052;0.425675936914761;0.408434811571846;0.448811373200938;4.2985937598415;0.409500812698554;0.502539474103747;0.662578112732194;0.414558363234492;0.466880426232846,0.806029659681672
FIL9,0.01,25,1090297173,1.00247614014179;0.982146673511094;0.989871970876204;0.989257218292021;8.92638567080814;0.997345479532411;0.9981027613849;1.00605159254711;0.988173068404078;0.972960766118448,17.825930281589
FIL9,0.01,26,1030909769,0.962350710003625;0.990386359656987;0.988897008363042;0.868397687663824;7.50058543985607;0.94848506901184;0.883595112256006;0.858616504932959;0.547277068098474;0.452579919869324,7.28055352468555
FIL9,0.01,27,1114918596,1.00602773612921;0.990350576633101;0.987440938273029;0.995053487649666;8.6168457539909;0.993980784232807;0.993409610538762;0.9592422084103;0.910817032580486;0.780523379543558,14.9465898082756
FIL9,0.01,28,1226192444,0.997131043703773;0.984586504652428;0.981549773537623;0.952195903947488;6.83571453457732;0.989901053766791;0.520216099007241;0.997666645165013;0.154381034983715;0.258086475813277,4.32928008212984
FIL9,0.01,29,1009212033,0.843052503767174;0.791366091608112;0.45147787430099;0.549294464702461;5.66909613969679;0.737792973253564;0.58267305592777;0.553648880596337;0.66809544336414;0.491694852176157,0.811235665169964
FIL9,0.01,30,1066653671,1.00317469737196;0.93948371427104;0.91873312734273;0.98804975378095;8.7791257843592;0.99269262174718;0.98269274230586;1.00132921680788;0.988146340723186;0.964823570008437,16.5210738955132
FIL9,0.01,31,1074732124,1.00393298143561;0.990234428489364;0.92933953340389;0.992884909517062;8.66203200814446;0.994153436986578;0.877500876950399;0.999613606208926;0.930670466339867;0.943701768812752,15.5120341037522
FIL9,0.01,32,1100697792,0.998573395571372;0.971259278413388;0.985372145901188;0.987556495270463;8.02326247050025;0.823900537778116;0.994003239259924;0.522880710789248;0.977141899208931;0.762574768307635,10.9337414504007
FIL9,0.01,33,1106856830,1.00249152676075;0.980088303944361;0.987182326220452;0.948677749426278;8.49205576908014;0.977216316982092;0.988043454330688;0.949157118104712;0.908034916564489;0.751164056746243,14.0346015827072
FIL9,0.01,34,1093617635,0.993644930280558;0.979687319255392;0.989800119274079;0.96312978531059;8.50954699086007;0.981261712969307;0.993011648219806;0.936130376915521;0.910855040812911;0.762026057821929,14.1922888232636
FIL9,0.01,35,1080964697,1.01044862663327;0.969215976800612;0.990595684054473;1.00480781029025;8.77172942850467;1.01402623703395;1.00192007193671;0.978074516328486;0.949102523753285;0.853537981673656,16.3696210342353
FIL9,0.01,36,1092527735,0.999109501614918;0.990260923996895;0.97887163105644;0.979750654961272;8.85214155152332;0.98496046119516;0.987880809819463;0.99623944696981;0.974967469651861;0.960100652257492,17.0392570837862
FIL9,0.01,37,1091513441,1.00169684750369;0.984437777216686;0.923740978838332;0.9925830221392;8.65625954931684;0.993088607930381;0.845224045811764;1.00527070293261;0.925184823212706;0.985032743731453,15.5021821919522
FIL9,0.01,38,1170863537,1.00063534201348;0.978852990010149;0.987998921004766;0.959780038217656;8.66928975979409;0.996216463362614;0.992565624800258;0.981200375769327;0.952380506887222;0.819659497728597,15.5040784903606
FIL9,0.01,39,1117188042,1.00229032274129;0.989133690882072;0.983029792073526;0.992346849589268;8.8058958755421;1.01335006240547;1.01398943588828;0.993139973458055;0.959765253564522;0.858850494939585,16.6672247295865
FIL9,0.01,40,977093601,0.75655559090901;0.516096578918397;0.628713089127217;0.543301737847086;4.8585155647876;0.463251928976265;0.502347319536547;0.480837773059655;0.530351809605836;0.437059736807583,0.256473945283096
FIL9,0.01,41,1057802400,0.985072480698623;0.959361851756357;0.979386084631446;0.962054268592958;8.3204903268407;0.966296345152324;0.991582659339699;0.866125459082284;0.902575247919472;0.708035929667579,12.7467725954104
FIL9,0.01,42,1102364205,1.01479728835241;0.989052789257909;0.966668901031114;1.00295980203871;8.6949511194387;1.00229283507898;0.992146357502552;0.967960815749016;0.936147611730946;0.82292471869707,15.7021668008976
FIL9,0.01,43,1107272759,0.999832440902586;0.972084399538489;0.988163474251238;0.988667109321819;8.39549764186673;0.990487614126872;0.889613853407099;1.05141737993877;0.645276224214322;0.869955146165543,13.2941729014323
FIL9,0.01,44,1135989462,0.9596471161755;0.832770529590112;0.941826333928226;0.986095469401643;8.64404496006629;0.984402054496122;0.993778016893233;0.997808123417969;0.980042872341484;0.96767444382198,15.4811734726148
FIL9,0.01,45,1001397425,0.8772141362177;1.04186795397994;1.0111145345209;0.470787787167561;7.02770350787214;0.6765531669391;0.840873042628181;0.657757206422529;0.816576351086176;0.634959328910051,5.23716774888583
FIL9,0.01,46,1164576030,1.00536124408292;0.982482028477573;0.985906650807953;0.989597127215977;8.83936487451642;0.986627007392566;0.98835187028719;0.992656900859886;0.978752291517178;0.929629753875232,17.0026514903098
FIL9,0.01,47,1055665226,1.02156968486258;0.839694385582314;0.544187174514184;1.00085322131353;8.13458101966438;0.958696748127142;0.877004812753249;0.971689443797514;0.976191886815016;0.944693661898861,11.6533988960593
FIL9,0.01,48,1032660172,0.41653517476201;0.460976339095718;0.550680959968467;0.440959532354076;4.67619995709154;0.530507210919572;0.606884027785839;0.667019285679413;0.528771661219448;0.47386576530706,0.570192959246671
FIL9,0.01,49,1152407647,1.00027509713547;0.987666711763294;0.966794075606331;0.974875723757079;8.79039833296912;0.990722927894242;0.941073626863633;0.995784479240615;0.97736110321095;0.955844587497446,16.606450041872
FIL9,0.0001,0,1179608603,0.999722782668042;0.973499529373496;0.947744815338006;0.986804633492771;8.82693260580652;0.99372310663161;0.99129226428351;0.997284587965642;0.981042642222093;0.955818243831272,16.9140769579828
FIL9,0.0001,1,1254034464,0.999800713153315;0.974691901273208;0.96470595852474;0.983234198443351;8.65940817625156;0.994047331821539;0.972140665206445;0.989797464632448;0.948490710791954;0.83249923240469,15.4126145426713
FIL9,0.0001,2,1548063111,0.999600881866091;0.987551513391575;0.94848725469378;0.941066024893481;7.88313909829395;0.769712951900197;0.942626853607301;0.644904617221388;0.94698876336045;0.702200237359679,9.86663066176079
FIL9,0.0001,3,1403052266,0.999669208065049;0.981207687055518;0.949501232672697;0.986964370193038;8.14988572329375;0.993907368496303;0.88052056576521;0.932786147011467;0.815537200746452;0.60979194328807,11.4220695089066
FIL9,0.0001,4,1325569018,0.999422423497807;0.972287918029822;0.938111321087471;0.96623754942789;8.62268872741385;0.990440184461132;0.849340907795931;0.997374969477453;0.949778107528144;0.959695346108173,15.2177829460381
FIL9,0.0001,5,1188071377,0.999767068499135;0.958297885842262;0.985685936543419;0.989270527875173;8.82860444782665;0.992463703375741;0.985214633716404;0.993312762831778;0.985314587942903;0.939277341199818,16.9292747263753
FIL9,0.0001,6,1183215043,0.99972303523758;0.98299257691229;0.988539667387062;0.984047015871685;8.86641128728869;0.993753945559159;0.993542325283927;0.996534639451008;0.985384652649106;0.941893428936939,17.2512712223293
FIL9,0.0001,7,1207570939,0.999386315520666;0.984911878271079;0.989620125683755;0.985752086790289;8.86307079567508;0.990867763338129;0.9923393883104;0.990229217911243;0.985734215900552;0.944229803949053,17.2241559626208
FIL9,0.0001,8,1548326925,0.999790510565035;0.984016862532131;0.974653168370356;0.988217859004148;6.74096210271947;0.994634830476338;0.379424462862895;0.997178543488117;0.171857947082669;0.251187918337747,3.90821039367861
FIL9,0.0001,9,1399692645,0.996279381216894;0.987231817158857;0.989770587997553;0.7595809912897;8.59509332085086;0.927441216901232;0.992790323871829;0.997177557136436;0.98743109591401;0.957390349364347,15.0807756351587
FIL9,0.0001,10,1390397824,0.999708908075351;0.94285321954225;0.944503645493397;0.978936011073193;8.59152374509768;0.891232013019088;0.98859390284445;0.916138692335561;0.988076924310898;0.941480428403538,14.9870285622522
FIL9,0.0001,11,1424594801,0.99941743328805;0.957155109947933;0.906693976558949;0.975902656969995;8.43670824956264;0.991306014184926;0.786528003001807;0.996170438339738;0.912144926132837;0.9113896911383,13.6530629670071
FIL9,0.0001,12,1266596593,0.999764393661798;0.986329677979014;0.988814124103233;0.969671884550309;8.83685156293446;0.991772114101221;0.990139966122626;0.982180427775306;0.986641419503419;0.941537555137555,16.9977598616384
FIL9,0.0001,13,1329779757,0.999747583110811;0.987850491004455;0.98394604525424;0.982254769581524;8.64125225025908;0.985237890589282;0.989752484277603;0.983238965189302;0.945804686389778;0.783419334862102,15.2530307826227
FIL9,0.0001,14,1257351841,0.999596463140216;0.986771524956212;0.979423760360015;0.948729592250997;8.75547571176785;0.991375543330492;0.933600449979329;0.997333369129197;0.969751397697131;0.948893610924327,16.3093959704452
FIL9,0.0001,15,1262387653,0.999660725912133;0.972716743762712;0.98856669530295;0.964728774021003;8.75592806895176;0.993453897152456;0.99351276993911;0.992492769571034;0.976339568156872;0.874456125133465,16.2650743939594
FIL9,0.0001,16,1221615665,0.99955465954678;0.986476509733982;0.982639960440759;0.960272308592915;8.81987935927108;0.975114416874876;0.987834629018105;0.992087169432762;0.983180290637881;0.952719414993006,16.8584103708583
FIL9,0.0001,17,1310712923,0.998688550706803;0.967667255010002;0.962401564774022;0.899216666238503;8.66699349376443;0.970959795895804;0.992501587407213;0.995612160264724;0.975453808376254;0.904492105091075,15.5213811375095
FIL9,0.0001,18,1254408473,0.999691428109106;0.97322679295975;0.884424063221065;0.950892483485875;8.52198387852588;0.990564126467038;0.967603198709054;0.97603104902281;0.858521466063526;0.921029270487768,14.3298023396827
FIL9,0.0001,19,1272617435,0.999704237030856;0.962278291332574;0.973580541704038;0.973258776849247;8.5808215815658;0.993770472126393;0.937847151868627;0.98732781083778;0.946684953552064;0.806369346264243,14.7865641428033
FIL9,0.0001,20,1204275014,0.999743281574087;0.965380744739084;0.98890608834239;0.983727199006498;8.80963215404984;0.949117338078684;0.993579940944531;0.994163861356869;0.98067154980249;0.954342150205229,16.7748448379687
FIL9,0.0001,21,1224417185,0.999628613590544;0.981281901736696;0.974450546586326;0.982761223291025;8.83700877824079;0.992348874843149;0.992318199186712;0.996296095517541;0.954791969844886;0.963131353643939,16.9935010177202
FIL9,0.0001,22,1169927315,0.999620308174445;0.987496846429924;0.989597139413464;0.984708069821779;8.87418738230702;0.991883511947854;0.985436641273518;0.997036255657037;0.974022314541372;0.964386295047718,17.3257471432749
FIL9,0.0001,23,1323181533,0.999814993715498;0.989073613348328;0.987832029553016;0.980070307619562;8.49524103244727;0.992161952239652;0.94712018961412;0.996945921830228;0.748528557459348;0.853693467067463,13.7157297065615
FIL9,0.0001,24,1261095574,0.999410798088863;0.879356199880497;0.824675154192567;0.968862049936528;8.40979607797041;0.907728091154102;0.970808875284198;0.993560344122945;0.915325323769806;0.950069241540981,13.525578809702
FIL9,0.0001,25,1187866076,0.999655598400921;0.981441798718757;0.989568648613988;0.979396487506909;8.8639074463089;0.99048776348744;0.993244514248988;0.99334781023736;0.977047369143397;0.95971745595121,17.2377844648703
FIL9,0.0001,26,1304343384,0.999794763224773;0.986619026191645;0.97722771665849;0.976181280772177;8.47838918075391;0.993105003370176;0.987637968334515;0.975536923680699;0.852837059896978;0.729449438624519,13.8911066712659
FIL9,0.0001,27,1281876508,0.99937848834314;0.988673238566646;0.987431937617983;0.98662204201249;8.64812926014742;0.992109198258264;0.993334486776544;0.983392048504304;0.948921444466815;0.768266375601285,15.3141319565157
FIL9,0.0001,28,1565807917,0.999548583273913;0.98459627903211;0.98153323961741;0.958367457075873;6.65623356792919;0.992520451962077;0.3481247968875;0.997650509225083;0.156220130264991;0.237672120590216,3.74618977216033
FIL9,0.0001,29,1217230978,0.999806814384415;0.971784733171039;0.883374433503629;0.978652028278858;8.72001277450489;0.992112349977707;0.979937656201227;0.990477424039645;0.984518154152271;0.9393491807961,15.9661462529715
FIL9,0.0001,30,1220830162,0.999790353778311;0.937977131219053;0.921576808256185;0.990375678004074;8.740475513686;0.993846711272319;0.975444030780509;0.997112204957618;0.97593951490822;0.948413080509726,16.1821660977671
FIL9,0.0001,31,1229982261,0.999360046611126;0.988374659086458;0.973262846287666;0.989539618799454;8.77770801150693;0.994242774055615;0.937445748245888;0.995314602173875;0.978439920667329;0.921727795579522,16.4951200075448
FIL9,0.0001,32,1465727622,0.999611466861195;0.971833076627718;0.985767739547685;0.988639930908467;8.59026231266554;0.945241600570151;0.989393684606391;0.854095385334859;0.957753204947194;0.897926223261762,14.9670926695037
FIL9,0.0001,33,1298480297,0.999577836546651;0.980046503361119;0.987179868240187;0.922599264737427;8.56591268277291;0.986700540225236;0.987928108325956;0.980826957525205;0.948715098542635;0.772338505268433,14.6523063140117
FIL9,0.0001,34,1235234320,0.999808735282154;0.979674123843926;0.989856578910443;0.980562933704282;8.80893018085093;0.990814365832742;0.993051231398121;0.994445622796339;0.979157143740596;0.901559445342306,16.7323266289905
FIL9,0.0001,35,1224557867,0.999650374491302;0.969145249007589;0.981378270811611;0.97638508374222;8.71623562497228;0.990094871695593;0.964204279706809;0.982262606932864;0.971783770956188;0.881331117628109,15.9328469896539
FIL9,0.0001,36,1182845746,0.999789683000388;0.989756068482407;0.978210350486145;0.982045307173741;8.86342440652448;0.986946698879346;0.98941845865476;0.997304949389753;0.97736417440318;0.962588716054688,17.2321014471007
FIL9,0.0001,37,1264333261,0.999746264439191;0.984375781164042;0.977783781504409;0.986213037988964;8.79568837104213;0.988722922878799;0.934053740580411;0.99726329923617;0.970217697850161;0.957311845399927,16.6523575859391
FIL9,0.0001,38,1282850763,0.999711602691422;0.978896009141045;0.988007091424009;0.95994936024038;8.67842863831712;0.993212177887368;0.992380370705065;0.988002031687692;0.962370388040079;0.815899606499981,15.5802870467511
FIL9,0.0001,39,1295560052,0.999819524114204;0.987334851460608;0.964972900208729;0.985439575618878;8.74087591815412;0.992632808754413;0.981956518939348;0.984333699866741;0.972158871488711;0.8722271677025,16.1346750878142
FIL9,0.0001,40,1224846087,0.999803069206958;0.963573259555373;0.981664048555347;0.988718938967938;8.79059616660259;0.973600464476414;0.984662412096621;0.989981947354496;0.979963915520078;0.928628110869279,16.5940102971653
FIL9,0.0001,41,1246476150,0.999761882235003;0.968139495396361;0.985564970753643;0.985639864731089;8.82124987142811;0.99452598831903;0.993376865194523;0.990410252509818;0.982356104538402;0.921474447750219,16.8498704275587
FIL9,0.0001,42,1299375810,0.999646989842655;0.989083738885285;0.966656831641955;0.95063526839165;8.6699377445554;0.989256189301073;0.992130162262552;0.987731062047838;0.963957674635937;0.830839827546476,15.5265467133403
FIL9,0.0001,43,1404758673,0.999805132444644;0.971966304077515;0.987113890722801;0.988766174736965;8.46660683149355;0.989811636209649;0.947527772524877;0.993163034996028;0.762841906649988;0.825610979131127,13.8237047383583
FIL9,0.0001,44,1206028751,0.998664967868269;0.892949791796684;0.976897843708687;0.98116491319578;8.76626340615601;0.984603201839791;0.993351487990275;0.997572303786261;0.976491149616166;0.964567746354082,16.4231528553288
FIL9,0.0001,45,1244051837,0.999494578203408;0.98570465902641;0.989594738359207;0.949196390519324;8.84189265208473;0.981904661433054;0.990485613422491;0.99281154559502;0.987590803115807;0.965109662410106,17.0350668724947
FIL9,0.0001,46,1295360164,0.999819691230093;0.982476430742869;0.985878817553692;0.97519899963151;8.78917601793919;0.985267618179995;0.987641154209373;0.953874763281153;0.974299237808418;0.944719305302128,16.6249858923134
FIL9,0.0001,47,1292082378,0.999791283552399;0.91696326463925;0.73846892519055;0.981382989983972;8.46383079160146;0.965619372841463;0.947053284745781;0.996010303137439;0.984129741482146;0.934411626028523,13.9681981960768
FIL9,0.0001,48,1282608327,0.997199295411904;0.950675031052966;0.975080980607054;0.973457174337784;8.82261847854793;0.987244670457619;0.993145471304881;0.997341498241543;0.984555715851754;0.963918641282407,16.8940888281334
FIL9,0.0001,49,1205221700,0.999786431746601;0.987669471466651;0.969867300135816;0.97354684887961;8.79011561224904;0.989847308173023;0.938624547976837;0.995752536358054;0.979237951654574;0.955783215857864,16.6085257627428
FIL9,1E-06,0,1295072090,0.999723609674502;0.973516478577693;0.94774430278844;0.986804809665295;8.82703285375743;0.993723949430136;0.991304311988272;0.997297883566307;0.981083115551272;0.95583439251545,16.9160972734482
FIL9,1E-06,1,1422594761,0.999801300225093;0.974691771943643;0.964705962820388;0.983234612618923;8.66099313908445;0.994047395389274;0.972152711845432;0.99054051375227;0.949608084111335;0.832210786378148,15.4422019532794
FIL9,1E-06,2,1939537997,0.999592029602869;0.987551457306109;0.948484765245542;0.941061277659329;7.89939868692651;0.786205162774458;0.942626545774328;0.644854188196145;0.946986261348058;0.702036999019676,9.9427461518591
FIL9,1E-06,3,1822100138,0.999669236690382;0.98120792937915;0.949785628262637;0.986964442064457;8.15414475719142;0.993931107307097;0.880567754986446;0.935321710077368;0.817160068035806;0.609536880388082,11.4637441985732
FIL9,1E-06,4,1574364379,0.999404563242232;0.972288026681699;0.93888558601456;0.96623080799826;8.62489981145928;0.990399324015855;0.849218608894113;0.997374982390401;0.951399449448247;0.959698462773896,15.2425487577697
FIL9,1E-06,5,1272094614,0.99977224373832;0.95829207414992;0.98570122256242;0.989279750446524;8.82890741345918;0.99246389955444;0.985194751647621;0.993447719331859;0.985475904034902;0.939279847993232,16.929828204694
FIL9,1E-06,6,1310229960,0.999720603695618;0.982993666386721;0.988538629488461;0.984045472304689;8.86680022762189;0.993755044906569;0.993542751920302;0.9966445598383;0.985552590389517;0.942006908691743,17.2535434626123
FIL9,1E-06,7,1251746842,0.999009211240501;0.984778373861744;0.989619787491534;0.985537521226112;8.86301383894859;0.99083605170608;0.992340436933708;0.990489344749426;0.986019730432237;0.944383381307213,17.2243402555871
FIL9,1E-06,8,1818426462,0.999789782115871;0.984017386891325;0.974608743455042;0.9882187931503;6.70943199217492;0.994633542872065;0.346389555357065;0.997178545772476;0.172163192921989;0.252432449638828,3.95308147474115
FIL9,1E-06,9,1492378861,0.996290176834098;0.9872318223325;0.98977058134283;0.759580316360677;8.59511337222125;0.927450764639149;0.992790325129911;0.997177406340126;0.98743152077706;0.957390458464867,15.0410401645836
FIL9,1E-06,10,1498530239,0.999708887072349;0.94285192704173;0.944505606800031;0.978937818916459;8.59141500699318;0.89140193469284;0.988593193223414;0.916055365454499;0.988074010629174;0.94128626316275,14.9872009426111
FIL9,1E-06,11,1600306979,0.999417538149417;0.957154602098424;0.900039881167687;0.975902434814251;8.42732545028453;0.991306417106838;0.787159432101941;0.99617078437086;0.908803998743238;0.911370361731934,13.6494422339243
FIL9,1E-06,12,1342493215,0.99977016882457;0.986329736701683;0.988813757362906;0.969688245005182;8.83692164989913;0.991785329852469;0.990139442108318;0.982213994590399;0.986644678377879;0.941536297075681,16.9982862413516
FIL9,1E-06,13,1512797873,0.999747237426606;0.987850498196564;0.983946114868234;0.982253451842273;8.64127673639149;0.98523854114366;0.989752784942338;0.983529057214414;0.945527548492752;0.783431502264544,15.2607179887603
FIL9,1E-06,14,1387449356,0.999597286378183;0.986771688581527;0.980037128167925;0.948723606644443;8.75717331364705;0.991364286253768;0.934026659997756;0.997327208851483;0.97044596256907;0.948879486202947,16.3199850737302
FIL9,1E-06,15,1412522737,0.999662779476625;0.972716881520637;0.988566539598545;0.964765753509944;8.7578585535479;0.993437689237292;0.993513715169224;0.993247013727441;0.97729483430544;0.874653347002744,16.2824659186372
FIL9,1E-06,16,1325910958,0.99959378563869;0.986476469672179;0.982640096711683;0.959984743153611;8.82020566113237;0.975707490985376;0.987835257037282;0.992090675649593;0.983165197555756;0.952711944728215,16.8596060326406
FIL9,1E-06,17,1526860099,0.99921874753777;0.967667234396969;0.962401248992407;0.899230614654003;8.66859390220276;0.971975944152072;0.992501673395069;0.995628058366584;0.975477156293223;0.904493224414666,15.5568524600014
FIL9,1E-06,18,1465028370,0.999679531673155;0.973236220050488;0.884416455406317;0.95088669980897;8.52475149084579;0.990522474892099;0.969286370266157;0.976049455820808;0.858043667581382;0.922630615346425,14.3493879731987
FIL9,1E-06,19,1514901350,0.999705860918136;0.962278547617034;0.973574238277488;0.973258826495016;8.5817576268631;0.993774451885246;0.937852290218624;0.987776382340764;0.947215129392546;0.806321899718256,14.7923198142948
FIL9,1E-06,20,1277896193,0.999743319799498;0.965380756962449;0.988905973276791;0.984619858771816;8.8110492835444;0.949102332223338;0.993579392679546;0.99472521902482;0.980647904003964;0.954344526802175,16.7867384688311
FIL9,1E-06,21,1343730122,0.99962918425218;0.981281907277374;0.974450690451813;0.98276251780874;8.83712291754453;0.992349486633195;0.992358866632646;0.996297282055496;0.95475710545547;0.963235876977616,16.9937321365985
FIL9,1E-06,22,1232188737,0.999616012223068;0.987495972031409;0.989598549777959;0.984698604384596;8.87425911607858;0.991873928004244;0.985455950117845;0.997035096263648;0.974012008380358;0.964472994895484,17.3265683341254
FIL9,1E-06,23,1735561574,0.999815040458734;0.98907360502143;0.987832109258319;0.980070148891471;8.49494670117721;0.992162250313768;0.94731267012592;0.996944331295445;0.748558526914093;0.853178018898105,14.05233494692
FIL9,1E-06,24,1450570746,0.999421576952279;0.879143728253399;0.824691991847006;0.96920006561975;8.41010571136085;0.907777234321939;0.970771689669783;0.993778353977453;0.915344159910137;0.949976910809124,13.5290701365727
FIL9,1E-06,25,1219738213,0.999700807745542;0.981440896171597;0.989568017822568;0.979482550571265;8.86416316111062;0.990577534444353;0.993249227529537;0.993349263600222;0.977074801644729;0.95972006158082,17.2380378633613
FIL9,1E-06,26,1580532144,0.999794528562938;0.986619081237521;0.977226870025609;0.976181350038439;8.48524423738533;0.9931054759535;0.987308653375893;0.978642367462326;0.859018635435943;0.727347275293188,13.9563875163767
FIL9,1E-06,27,1420771558,0.999378799242726;0.988673135803741;0.987431928640994;0.986622068511297;8.64727016549147;0.992109251220796;0.993333391215095;0.983633106574425;0.947799713365354;0.768288770917045,15.3065870805623
FIL9,1E-06,28,1846453959,0.999543921683992;0.984596266758169;0.981531642913702;0.958369242802737;6.63948644795274;0.992523467478262;0.330526306469227;0.997650526393274;0.156277138612198;0.238467934841238,3.70364485541287
FIL9,1E-06,29,1361709477,0.999805561963098;0.971994348465335;0.883379616352668;0.978649019925192;8.72048005655635;0.992110891400392;0.980193188847433;0.990479144728474;0.984522596305362;0.939345688568446,16.0103380177791
FIL9,1E-06,30,1266477132,0.999744381749121;0.938959775470421;0.92162301932063;0.990376107586023;8.74093423629737;0.993846644777383;0.975722468830156;0.997003521861052;0.975551025840117;0.948107290862538,16.1848020555785
FIL9,1E-06,31,1388043525,0.999361056146382;0.988375960130851;0.974529472596094;0.989539566298717;8.7803003340224;0.994242679730583;0.937705301543598;0.995241200801992;0.979599144618859;0.921705952155256,16.5033845671795
FIL9,1E-06,32,1683185595,0.999611563245049;0.971833107510262;0.985767871877971;0.988640378614013;8.59429651591922;0.949162663926123;0.989402027563464;0.854104913297324;0.957736275505871;0.89803771437911,14.9774197601677
FIL9,1E-06,33,1535230989,0.999377357425742;0.98004602136277;0.987180001617657;0.922313397599617;8.57024878720018;0.98621693372265;0.987929277655481;0.983457686615054;0.951221699549963;0.772506411651275,14.6860834532503
FIL9,1E-06,34,1317165122,0.999809241965021;0.97967412301749;0.989856587009678;0.98056940269627;8.81149040778545;0.990810782664066;0.993053712919704;0.995332108133573;0.980467257404146;0.90191719197555,16.7526550813251
FIL9,1E-06,35,1336329921,0.999714722620718;0.969145670199698;0.981508471250037;0.976525934647505;8.71854523760616;0.990415466088495;0.964783653827117;0.983120261108492;0.972481464983195;0.880849592880957,15.9575239709475
FIL9,1E-06,36,1272981562,0.999792696147806;0.989756066449059;0.978210023121022;0.982048591382031;8.86345849534883;0.986970304224653;0.989415067645529;0.997302279694609;0.977370252975942;0.962593213708194,17.2321868262622
FIL9,1E-06,37,1417572965,0.999746646515849;0.984376201914634;0.978721777869907;0.986214497525806;8.79728266910335;0.98872350172744;0.93372721606036;0.997263421999362;0.97118708237462;0.957322323115341,16.6660036270868
FIL9,1E-06,38,1486084994,0.999710988695606;0.978896009604455;0.988007088692552;0.959965744060877;8.68117198520127;0.993197441878488;0.992381362384057;0.989193540879381;0.96369455596541;0.816125253040325,15.6091771155969
FIL9,1E-06,39,1369936185,0.99981952958882;0.987334803527428;0.964972818784692;0.985439572882164;8.74090098531429;0.992633440219737;0.981956515560233;0.984361926820602;0.972159005508757;0.872223372421874,16.1349248589785
FIL9,1E-06,40,1305121328,0.999806543058402;0.963582723433589;0.981667008416918;0.988675702875897;8.79096853514844;0.973521712357222;0.984682413835138;0.990180651697958;0.980242677375711;0.928609102097568,16.5974819922611
FIL9,1E-06,41,1326640259,0.999761800056941;0.968139508161634;0.985564989746528;0.985639728742241;8.82122817339268;0.994525926942009;0.993376819463825;0.990404862173808;0.982340822360151;0.921473715745485,16.8496673531607
FIL9,1E-06,42,1451687131,0.999645076698378;0.989083751578466;0.96665684196477;0.950667409334236;8.67147810339176;0.98923876164667;0.99213126481728;0.988492223891429;0.964743814684283;0.830818958776293,15.5330241172723
FIL9,1E-06,43,1546671984,0.999805137340448;0.971966304411291;0.987115505979514;0.98876617473261;8.46741032812681;0.989811664205741;0.948342442353809;0.993162634198056;0.76284924254067;0.825591222364606,13.8279301836519
FIL9,1E-06,44,1410132400,0.999196091258417;0.893075185185343;0.977525580209239;0.981168151634857;8.76754757809569;0.984604430835457;0.993351231878064;0.997571639911309;0.976489102098401;0.964566165084574,16.4319501528078
FIL9,1E-06,45,1358213893,0.999556709973829;0.985704812166973;0.989594806984583;0.949181694389193;8.84204006370265;0.981996060167481;0.990485703084136;0.992802918692018;0.987595282172861;0.9651220760716,17.0576328390073
FIL9,1E-06,46,1425892095,0.999801797094323;0.982476205346657;0.985881550774831;0.975132423545321;8.79325166768001;0.987572069138261;0.987658741118876;0.952353633496106;0.974367088409448;0.948008158756256,16.6287956300265
FIL9,1E-06,47,1455100409,0.999759795551789;0.918008261434688;0.7382840868661;0.98136111996853;8.46669422736985;0.965656625070204;0.949080469285362;0.996020035467262;0.984105442819307;0.934418390906577,14.003004443241
FIL9,1E-06,48,1365995392,0.9972042660371;0.950589393480738;0.975079413419887;0.973491061575644;8.82257142359837;0.987250221405353;0.993145456911602;0.997340761918964;0.984554563072146;0.963916285776884,16.8918850329493
FIL9,1E-06,49,1406464624,0.999786755161688;0.987673349687298;0.971580808657411;0.973543974875656;8.79344521670965;0.98985224448452;0.938818980455384;0.995737650352775;0.980683383985777;0.955768069049095,16.6354836419759
FIL9,1E-08,0,1280155323,0.999723476531975;0.973514978415808;0.947744267367213;0.986804791262897;8.82702618820353;0.993723982965996;0.991303426883904;0.997297103628031;0.981080645648039;0.955833515499678,16.9160310633911
FIL9,1E-08,1,1538316907,0.999801315013426;0.974691776955081;0.964705951714028;0.983234606866173;8.66104331307682;0.994047407337912;0.972152883455272;0.990576492749684;0.949623972710633;0.832208906274616,15.4423989807591
FIL9,1E-08,2,2068365271,0.999592029248368;0.987551457346246;0.948484747790317;0.941061281362907;7.89940107025185;0.78620759832707;0.942626548679187;0.644854182171099;0.946986260724323;0.70203696460233,9.9427707602111
FIL9,1E-08,3,1900771418,0.999669236706502;0.981207930954671;0.949786753310767;0.986964442079459;8.15417529637183;0.993931613477157;0.88056648747625;0.935382145704204;0.817126068383004;0.609540618279769,11.4638140879274
FIL9,1E-08,4,1761580035,0.999404500620576;0.972287861828141;0.938885353609655;0.966230816556261;8.62489912557695;0.990399327728574;0.849218628506403;0.99737498070093;0.951399127778299;0.959698528248147,15.2425200602836
FIL9,1E-08,5,1347401143,0.999772181070428;0.958292123243219;0.985701028360841;0.989279752077851;8.82890470518255;0.992463898978253;0.98519494449096;0.993446720163818;0.985474211981042;0.939279844816196,16.9298243142209
FIL9,1E-08,6,1320374433,0.999720602320697;0.982993666685935;0.988538629415575;0.984045475626274;8.86679986182142;0.993755043999492;0.993542751021682;0.996644517489428;0.985552363011088;0.942006812251212,17.2535428128327
